"","ENTIDAD_RES","MUNICIPIO_RES","Nombre_Estado","UCI","positivos","decesos","Nombre_municipio","Defunciones_2018","porc_aumento","CFR_municipal"
"733",32,7,"ZACATECAS",0,75,2,"Concepción del Oro",77,0.025974025974026,0.0266666666666667
"734",4,1,"CAMPECHE",6,227,32,"Calkiní",348,0.0919540229885057,0.140969162995595
"735",4,10,"CAMPECHE",1,51,7,"Calakmul",115,0.0608695652173913,0.137254901960784
"736",4,11,"CAMPECHE",3,135,19,"Candelaria",248,0.0766129032258065,0.140740740740741
"737",4,2,"CAMPECHE",50,2453,320,"Campeche",1578,0.202788339670469,0.130452507134121
"738",4,3,"CAMPECHE",166,1851,289,"Carmen",1233,0.234387672343877,0.156131820637493
"739",4,4,"CAMPECHE",8,236,49,"Champotón",486,0.10082304526749,0.207627118644068
"740",4,5,"CAMPECHE",7,235,29,"Hecelchakán",165,0.175757575757576,0.123404255319149
"741",4,6,"CAMPECHE",3,154,19,"Hopelchén",218,0.0871559633027523,0.123376623376623
"742",4,8,"CAMPECHE",4,51,4,"Tenabo",61,0.0655737704918033,0.0784313725490196
"743",4,9,"CAMPECHE",3,465,34,"Escárcega",314,0.10828025477707,0.0731182795698925
"744",5,10,"COAHUILA",1,600,41,"Frontera",436,0.0940366972477064,0.0683333333333333
"745",5,17,"COAHUILA",5,548,50,"Matamoros",636,0.0786163522012579,0.0912408759124088
"746",5,18,"COAHUILA",14,2578,197,"Monclova",1456,0.135302197802198,0.0764158262218774
"747",5,2,"COAHUILA",7,1768,190,"Acuña",655,0.290076335877863,0.107466063348416
"748",5,20,"COAHUILA",5,706,50,"Múzquiz",509,0.0982318271119843,0.0708215297450425
"749",5,22,"COAHUILA",0,207,14,"Nava",138,0.101449275362319,0.0676328502415459
"750",5,24,"COAHUILA",0,293,9,"Parras",302,0.0298013245033113,0.0307167235494881
"751",5,25,"COAHUILA",21,3303,155,"Piedras Negras",969,0.159958720330237,0.0469270360278535
"752",5,27,"COAHUILA",5,139,21,"Ramos Arizpe",392,0.0535714285714286,0.151079136690647
"753",5,28,"COAHUILA",1,978,51,"Sabinas",431,0.118329466357309,0.0521472392638037
"754",5,29,"COAHUILA",0,74,3,"Sacramento",12,0.25,0.0405405405405405
"755",5,3,"COAHUILA",0,256,7,"Allende",180,0.0388888888888889,0.02734375
"756",5,30,"COAHUILA",63,4782,416,"Saltillo",4170,0.0997601918465228,0.0869928900041824
"757",5,31,"COAHUILA",0,126,12,"San Buenaventura",150,0.08,0.0952380952380952
"758",5,32,"COAHUILA",0,913,47,"San Juan de Sabinas",366,0.128415300546448,0.0514786418400876
"759",5,33,"COAHUILA",2,952,68,"San Pedro",749,0.0907877169559413,0.0714285714285714
"760",5,35,"COAHUILA",70,5612,379,"Torreón",3999,0.0947736934233558,0.0675338560228083
"761",5,37,"COAHUILA",0,151,3,"Villa Unión",46,0.0652173913043478,0.0198675496688742
"762",5,38,"COAHUILA",0,80,5,"Zaragoza",85,0.0588235294117647,0.0625
"763",5,6,"COAHUILA",0,123,8,"Castaños",170,0.0470588235294118,0.0650406504065041
"764",5,7,"COAHUILA",0,130,2,"Cuatro Ciénegas",88,0.0227272727272727,0.0153846153846154
"765",5,9,"COAHUILA",4,756,49,"Francisco I. Madero",327,0.149847094801223,0.0648148148148148
"766",6,1,"COLIMA",1,81,21,"Armería",254,0.0826771653543307,0.259259259259259
"767",6,10,"COLIMA",16,891,61,"Villa de Álvarez",594,0.102693602693603,0.0684624017957351
"768",6,2,"COLIMA",28,1136,109,"Colima",1031,0.105722599418041,0.0959507042253521
"769",6,3,"COLIMA",3,54,10,"Comala",162,0.0617283950617284,0.185185185185185
"770",6,4,"COLIMA",5,84,10,"Coquimatlán",166,0.0602409638554217,0.119047619047619
"771",6,5,"COLIMA",3,91,14,"Cuauhtémoc",196,0.0714285714285714,0.153846153846154
"772",6,7,"COLIMA",93,1397,177,"Manzanillo",1137,0.155672823218997,0.126700071581961
"773",6,9,"COLIMA",12,780,98,"Tecomán",891,0.109988776655443,0.125641025641026
"774",7,101,"CHIAPAS",80,2462,373,"Tuxtla Gutiérrez",3198,0.116635397123202,0.151502843216897
"775",7,106,"CHIAPAS",5,85,21,"Venustiano Carranza",362,0.0580110497237569,0.247058823529412
"776",7,108,"CHIAPAS",11,66,6,"Villaflores",618,0.00970873786407767,0.0909090909090909
"777",7,12,"CHIAPAS",2,61,7,"Berriozábal",224,0.03125,0.114754098360656
"778",7,19,"CHIAPAS",6,181,31,"Comitán de Domínguez",791,0.0391908975979772,0.171270718232044
"779",7,27,"CHIAPAS",8,150,34,"Chiapa de Corzo",523,0.0650095602294455,0.226666666666667
"780",7,40,"CHIAPAS",3,109,21,"Huixtla",371,0.0566037735849057,0.192660550458716
"781",7,57,"CHIAPAS",1,58,19,"Motozintla",356,0.0533707865168539,0.327586206896552
"782",7,59,"CHIAPAS",10,90,22,"Ocosingo",692,0.0317919075144509,0.244444444444444
"783",7,61,"CHIAPAS",4,130,28,"Ocozocoautla de Espinosa",434,0.0645161290322581,0.215384615384615
"784",7,65,"CHIAPAS",8,143,15,"Palenque",563,0.0266429840142096,0.104895104895105
"785",7,68,"CHIAPAS",2,113,6,"Pichucalco",203,0.0295566502463054,0.0530973451327434
"786",7,74,"CHIAPAS",10,135,20,"Reforma",232,0.0862068965517241,0.148148148148148
"787",7,78,"CHIAPAS",12,363,47,"San Cristóbal de las Casas",972,0.0483539094650206,0.129476584022039
"788",7,89,"CHIAPAS",32,1037,192,"Tapachula",2264,0.0848056537102474,0.185149469623915
"789",7,9,"CHIAPAS",7,64,12,"Arriaga",303,0.0396039603960396,0.1875
"790",7,97,"CHIAPAS",12,166,31,"Tonalá",560,0.0553571428571429,0.186746987951807
"791",8,17,"CHIHUAHUA",11,449,46,"Cuauhtémoc",1169,0.039349871685201,0.102449888641425
"792",8,19,"CHIHUAHUA",138,2521,247,"Chihuahua",5923,0.04170184028364,0.0979769932566442
"793",8,21,"CHIHUAHUA",11,561,58,"Delicias",989,0.0586450960566229,0.103386809269162
"794",8,32,"CHIHUAHUA",9,375,15,"Hidalgo del Parral",824,0.0182038834951456,0.04
"795",8,36,"CHIHUAHUA",2,57,3,"Jiménez",321,0.00934579439252336,0.0526315789473684
"796",8,37,"CHIHUAHUA",588,5259,841,"Juárez",8831,0.0952327029781452,0.159916333903784
"797",8,4,"CHIHUAHUA",2,62,2,"Aquiles Serdán",80,0.025,0.032258064516129
"798",8,45,"CHIHUAHUA",4,87,23,"Meoqui",340,0.0676470588235294,0.264367816091954
"799",8,50,"CHIHUAHUA",9,145,14,"Nuevo Casas Grandes",420,0.0333333333333333,0.096551724137931
"800",8,52,"CHIHUAHUA",2,168,2,"Ojinaga",228,0.0087719298245614,0.0119047619047619
"801",8,9,"CHIHUAHUA",5,69,2,"Bocoyna",284,0.00704225352112676,0.0289855072463768
"802",9,10,"CDMX",149,9949,764,"Álvaro Obregón",4899,0.155950193917126,0.0767916373504875
"803",9,11,"CDMX",70,6231,261,"Tláhuac",1912,0.136506276150628,0.0418873375060183
"804",9,12,"CDMX",180,10611,477,"Tlalpan",3874,0.123128549303046,0.0449533502968617
"805",9,13,"CDMX",114,7088,358,"Xochimilco",2563,0.139680062426844,0.0505079006772009
"806",9,14,"CDMX",93,4301,308,"Benito Juárez",3145,0.097933227344992,0.0716112531969309
"807",9,15,"CDMX",134,6645,659,"Cuauhtémoc",4286,0.153756416238917,0.0991723100075245
"808",9,16,"CDMX",79,5073,344,"Miguel Hidalgo",2925,0.117606837606838,0.0678099743741376
"809",9,17,"CDMX",108,6580,534,"Venustiano Carranza",3682,0.145029875067898,0.0811550151975684
"810",9,2,"CDMX",74,6844,647,"Azcapotzalco",3583,0.180574937203461,0.0945353594389246
"811",9,3,"CDMX",155,8358,568,"Coyoacán",4445,0.127784026996625,0.0679588418281886
"812",9,4,"CDMX",37,3623,167,"Cuajimalpa de Morelos",982,0.170061099796334,0.0460943969086392
"813",9,5,"CDMX",259,14861,1658,"Gustavo A. Madero",9664,0.171564569536424,0.111567189287397
"814",9,6,"CDMX",84,5533,550,"Iztacalco",3269,0.168247170388498,0.099403578528827
"815",9,7,"CDMX",408,17457,1858,"Iztapalapa",11576,0.160504492052522,0.106432949533139
"816",9,8,"CDMX",48,4675,181,"La Magdalena Contreras",1527,0.118533071381794,0.038716577540107
"817",9,9,"CDMX",15,3252,87,"Milpa Alta",723,0.120331950207469,0.0267527675276753
