"","Abreviatura","FECHA_DEF","acumulados_estimados","tasa_4dias","tasa_suave","Estado","suave_duplex","Poblacion2010","per_capita"
"1867","GR","2020-07-24",1426.65951384127,1.03811975436039,1.03888251959512,"GUERRERO",72.6842983953301,3388768,0.420996513730437
"1868","GR","2020-07-25",1442.11293675848,1.03771161182606,1.03884390722695,"GUERRERO",72.755188757095,3388768,0.425556702836688
"1869","GR","2020-07-26",1459.53596818333,1.04183265089531,1.03962112582259,"GUERRERO",71.3548519471362,3388768,0.430698108629252
"1870","GR","2020-07-27",1468.94515640379,1.03710758967368,1.03772447112218,"GUERRERO",74.8734999719992,3388768,0.433474689445778
"1871","GR","2020-07-28",1476.37867528928,1.03485005424605,1.03375745931613,"GUERRERO",83.5112478985069,3388768,0.435668265071341
"1872","GR","2020-07-29",1482.81244865577,1.02822213909875,1.02895864553955,"GUERRERO",97.1227373883577,3388768,0.437566823298548
"1873","GR","2020-07-30",1495.35334531007,1.02454024971466,1.02559803922591,"GUERRERO",109.69299736812,3388768,0.441267547766643
"1874","GR","2020-07-31",1505.80028289813,1.0250895183756,1.02544028529903,"GUERRERO",110.364673528288,3388768,0.444350360631984
"1875","GR","2020-08-01",1516.30269295331,1.02704185473027,1.02739851505942,"GUERRERO",102.57490287658,3388768,0.447449543005987
"1876","GR","2020-08-02",1527.92083763929,1.03042083240157,1.02917010429659,"GUERRERO",96.4286332936251,3388768,0.450877970294599
"1877","GR","2020-08-03",1538.41488254999,1.02879689765297,1.02988781488173,"GUERRERO",94.1460149527741,3388768,0.453974684177254
"1878","GR","2020-08-04",1553.28815201345,1.03153663181941,1.03029603388845,"GUERRERO",92.8959558639248,3388768,0.458363674354058
"1879","GR","2020-08-05",1560.75155106795,1.029313974262,1.02913590717392,"GUERRERO",96.5402009672008,3388768,0.460566067393209
"1880","GR","2020-08-06",1568.22593529377,1.02637904835224,1.02790175822166,"GUERRERO",100.749613782029,3388768,0.462771702073962
"1881","GR","2020-08-07",1583.85190752348,1.02953496192014,1.02748263580703,"GUERRERO",102.265139771173,3388768,0.467382809187139
"1882","GR","2020-08-08",1591.31508624569,1.02448157103557,1.02603755878354,"GUERRERO",107.864559501029,3388768,0.469585137207884
"1883","GR","2020-08-09",1600.7881545374,1.02565213114288,1.0253268889161,"GUERRERO",110.852655268622,3388768,0.47238056855394
